id,year,number,unit,topic,question_text,question_image,table_headers,option_a,option_b,option_c,option_d,option_e,correct_answer,a mark,tagged
RH13-05,2013 Revised Higher,5,Our Dynamic Universe,"Forces, Energy and Power",A box is placed on a horizontal surface.<br>A force of 15 N acts on the box as shown.<br>[c]{{IMAGE}}[/c]Which entry in the table shows the horizontal and vertical components of the force?,RH13_Q05_Diagram.png,Horizontal component/N|Vertical component/N,\( 15 \sin 60^{\circ} \) | \( 15 \sin 30^{\circ} \),\( 15 \cos 60^{\circ} \) | \( 15 \sin 30^{\circ} \),\( 15 \sin 60^{\circ} \) | \( 15 \cos 60^{\circ} \),\( 15 \cos 30^{\circ} \) | \( 15 \sin 30^{\circ} \),\( 15 \cos 60^{\circ} \) | \( 15 \sin 60^{\circ} \),E,,1
RH13-06,2013 Revised Higher,6,Our Dynamic Universe,"Collisions, Explosions and Impulse",A cannon of mass 2.0 × 10³ kg fires a cannonball of mass 5.00 kg.<br>The cannonball leaves the cannon with a speed of 50.0 m s⁻¹.<br><br>The speed of the cannon immediately after firing is,,,0.125 m s⁻¹,8.00 m s⁻¹,39.9 m s⁻¹,40.1 m s⁻¹,200 m s⁻¹,A,,1
RH13-07,2013 Revised Higher,7,Our Dynamic Universe,Gravitation,"A rock of mass 0.80 kg falls towards the surface of a planet.<br>The graph shows how the gravitational field strength, \( g \), of the planet varies with height, \( h \), above the surface of the planet.<br>[c]{{IMAGE}}[/c]At one point during its fall the weight of the rock is 4.0 N.<br><br>The height of this point above the surface of the planet is",RH13_Q07_Graph.png,,15 km,80 km,105 km,130 km,255 km,B,1,1
RH13-08,2013 Revised Higher,8,Our Dynamic Universe,The Expanding Universe,An astronomer observes the spectrum of light from a star. The spectrum contains the emission lines for hydrogen.<br>The astronomer compares this spectrum with the spectrum from a hydrogen lamp.The line which has a wavelength of 656 nm from the lamp is found to be shifted to 663 nm in the spectrum from the star.<br><br>The redshift of the light from this star is,,,0.011,0.5,0.99,2,94,A,,1
RH13-09,2013 Revised Higher,9,Our Dynamic Universe,The Expanding Universe,A train is travelling at a constant speed of 16.0 m s⁻¹ as it approaches a bridge.<br>[c]{{IMAGE}}[/c]A horn on the train emits sound of frequency 277 Hz.<br>The sound is heard by a person standing on the bridge.<br>The speed of sound in air is 340 m s⁻¹.<br><br>The frequency of the sound heard by the person on the bridge is,RH13_Q09_Diagram.png,,265 Hz,277 Hz,291 Hz,357 Hz,361 Hz,C,,1
RH13-10,2013 Revised Higher,10,Particles and Waves,The Standard Model,Three students each make a statement about antiparticles.<br>[s]I An antiparticle has the same mass as its equivalent particle.<br>II An antiparticle has the same charge as its equivalent particle.<br>III Every elementary particle has a corresponding antiparticle.[/s]Which of the statements is/are correct?,,,I only,II only,I and III only,II and III only,"I, II and III",C,,1
RH13-11,2013 Revised Higher,11,Particles and Waves,Forces on Charged Particles,"A student writes the following statements about electric fields.<br>[s]I There is a force on a charge in an electric field.<br>II When an electric field is applied to a conductor, the free electric charges in the conductor move.<br>III Work is done when a charge is moved in an electric field.[/s]Which of the statements is/are correct?",,,I only,II only,I and II only,I and III only,"I, II and III",E,,1
RH13-12,2013 Revised Higher,12,Particles and Waves,Nuclear Reactions,Part of a radioactive decay series is shown in the diagram.<br>The symbols \( X_1 \) to \( X_5 \) represent nuclides in this series.<br>[c]{{IMAGE}}[/c]A student makes the following statements about the decay series.<br>[s]I Nuclides \( X_2 \) and \( X_3 \) contain the same number of protons.<br>II Nuclide \( X_1 \) decays into nuclide \( X_2 \) by emitting an alpha particle.<br>III Nuclide \( X_3 \) decays into nuclide \( X_4 \) by emitting a beta particle.[/s]Which of these statements is/are correct?,RH13_Q12_Diagram.png,,I only,II only,III only,II and III only,"I, II and III",D,,1
RH13-13,2013 Revised Higher,13,Particles and Waves,Wave-Particle Duality,Ultraviolet radiation causes the emission of photoelectrons from a zinc plate.<br>The irradiance of the ultraviolet radiation on the zinc plate is increased.<br><br>Which row in the table shows the effect of this change?,,Maximum kinetic energy of a photoelectron|Number of photoelectrons emitted per second,increases | no change,no change | increases,no change | no change,increases | increases,decreases | increases,B,,1
RH13-14,2013 Revised Higher,14,Other,Skills,All particles exhibit wave properties.<br>The momentum \( p \) of a particle is inversely proportional to its wavelength \( \lambda \).<br><br>Which of the following graphs shows the relationship between \( p \) and \( \frac{1}{\lambda} \)?,,,[IMG]RH13_Q14_A.png,[IMG]RH13_Q14_B.png,[IMG]RH13_Q14_C.png,[IMG]RH13_Q14_D.png,[IMG]RH13_Q14_E.png,C,,1
RH13-15,2013 Revised Higher,15,Particles and Waves,Refraction of Light,"Light travels from air into glass.<br><br>Which row in the table describes what happens to the speed, frequency and wavelength of the light?",,Speed|Frequency|Wavelength,increases | decreases | stays constant,decreases | stays constant | decreases,stays constant | decreases | decreases,increases | stays constant | increases,decreases | decreases | stays constant,B,,1
RH13-16,2013 Revised Higher,16,Particles and Waves,Inverse Square Law,The irradiance of light can be measured in,,,W,W m⁻¹,W m,W m⁻²,W m²,D,,1
RH13-17,2013 Revised Higher,17,Electricity,"Current, Potential Difference, Power, and Resistance",The following circuit is set up.<br>[c]{{IMAGE}}[/c]The reading on the voltmeter is,RH13_Q17_Circuit.png,,0 V,2 V,6 V,8 V,12 V,B,,1
RH13-18,2013 Revised Higher,18,Electricity,Capacitors,"The capacitance of a capacitor is 1000 μF.<br>The potential difference (p.d.) across the capacitor is 100 V.<br>The charge stored by the capacitor is 0.10 C.<br><br>The charge on the capacitor is now reduced to half its original value.<br><br>Which row in the table shows the capacitance of the capacitor and the p.d. across the capacitor, for this new value of charge?",,Capacitance/μF|p.d./V,1000 | 200,500 | 100,1000 | 100,500 | 50,1000 | 50,E,,1
RH13-19,2013 Revised Higher,19,Electricity,Capacitors,"The graph shows how the charge, \( Q \), stored on a capacitor varies with the potential difference, \( V \), across the capacitor.<br>[c]{{IMAGE}}[/c]Which of the following statements is/are correct?<br>[s]I The gradient of the graph represents the capacitance of the capacitor.<br>II The area under the graph represents the work done in charging the capacitor.<br>III The energy, \( E \), stored in the capacitor is given by the equation \( E = QV \).[/s]",RH13_Q19_Graph.png,,I only,II only,III only,I and II only,"I, II and III",D,,1
RH13-20,2013 Revised Higher,20,Electricity,Semiconductors and p-n Junctions,"A crystal of silicon is ""doped"" with arsenic. This means that a small number of the silicon atoms are replaced with arsenic atoms.<br><br>The effect of the doping on the crystal is to",,,make it into a photodiode,make it into an insulator,increase its resistance,decrease its resistance,allow it to conduct in only one direction,D,,1
RH12-01,2012 Revised Higher,1,Our Dynamic Universe,Motion - Equations and Graphs,A trolley travels along a straight track.<br>The graph shows how the velocity  \( v \) of the trolley varies with time \( t \).[c]{{IMAGE}}[/c]Which graph shows how the acceleration \( a \) of the trolley varies with time \( t \)?,RH12_Q01_Diagram.png,,[IMG]RH12_Q01_A.png,[IMG]RH12_Q01_B.png,[IMG]RH12_Q01_C.png,[IMG]RH12_Q01_D.png,[IMG]RH12_Q01_E.png,A,,1
RH12-02,2012 Revised Higher,2,Our Dynamic Universe,"Forces, Energy and Power",A rocket of mass 200 kg accelerates vertically upwards from the surface of a planet at 2.0 m s⁻².<br>The gravitational field strength on the planet is 4.0 N kg⁻¹.<br><br>What is the size of the force being exerted by the rocket's engines?,,,400 N,800 N,1200 N,2000 N,2400 N,C,,1
RH12-04,2012 Revised Higher,4,Our Dynamic Universe,Gravitation,A satellite orbits a planet at a distance of 5.0 × 10⁷ m from the centre of the planet.<br>The mass of the satellite is 2.5 × 10⁴ kg.<br>The mass of the planet is 4.0 × 10²⁴ kg.<br><br>The gravitational force acting on the satellite due to the planet is,,,1.7 × 10⁻⁶ N,2.7 × 10³ N,1.3 × 10¹¹ N,2.7 × 10¹⁴ N,2.7 × 10³² N,B,,1
RH12-05,2012 Revised Higher,5,Our Dynamic Universe,Special Relativity,The length of a spaceship at rest is \( L \).<br>This spaceship passes a planet at a speed of 0.95\(c\).<br><br>Which row in the table gives the measured lengths of the spaceship according to an observer on the spaceship and an observer on the planet?,,Length measured by observer on spaceship|Length measured by observer on planet,\( L \) | \( L \),\( L \) | less than \( L \),less than \( L \) | \( L \),less than \( L \) | less than \( L \),greater than \( L \) | less than \( L \),B,,1
RH12-06,2012 Revised Higher,6,Our Dynamic Universe,Special Relativity,A spacecraft travels at a constant speed of 0.70\(c\) relative to the Earth.<br>A clock on the spacecraft records a flight time of 3.0 hours.<br><br>A clock on Earth records this flight time to be,,,1.6 hours,2.1 hours,4.2 hours,5.5 hours,5.9 hours,C,,1
RH12-07,2012 Revised Higher,7,Our Dynamic Universe,The Expanding Universe,A galaxy is moving away from the Earth at a velocity of 1.20 × 10⁷ m s⁻¹.<br>Light of wavelength 450 nm is emitted from this galaxy.<br><br>When detected and measured on Earth this light has a wavelength of,,,425 nm,432 nm,468 nm,475 nm,630 nm,C,,1
RH12-08,2012 Revised Higher,8,Our Dynamic Universe,The Expanding Universe,Galaxies at different distances from the Earth have been found to have different speeds.<br>The graph shows data for some distant galaxies.<br>[c]{{IMAGE}}[/c]A student studies this graph and makes the following statements.<br>[s]I The speed of distant galaxies varies inversely with their distance from the Earth.<br>II The gradient of the line gives the value of Hubble's constant.<br>III The unit for Hubble's constant is s⁻¹.[/s]Which of these statements is/are correct?,RH12_Q08_Diagram.png,,I only,II only,III only,I and II only,II and III only,E,,1
RH12-10,2012 Revised Higher,10,Particles and Waves,Wave-Particle Duality,Clean zinc plates are mounted on insulating handles and then charged.<br>Different types of electromagnetic radiation are now incident on the plates as shown.<br><br>Which of the zinc plates is most likely to discharge due to photoelectric emission?,,,[IMG]RH12_Q10_A.png,[IMG]RH12_Q10_B.png,[IMG]RH12_Q10_C.png,[IMG]RH12_Q10_D.png,[IMG]RH12_Q10_E.png,D,,1
RH12-11,2012 Revised Higher,11,Particles and Waves,Wave-Particle Duality,Electromagnetic radiation of frequency 9.0 × 10¹⁴ Hz is incident on a clean metal surface.<br>The work function of the metal is 5.0 × 10⁻¹⁹ J.<br><br>The maximum kinetic energy of a photoelectron released from the metal surface is,,,1.0 × 10⁻¹⁹ J,4.0 × 10⁻¹⁹ J,5.0 × 10⁻¹⁹ J,6.0 × 10⁻¹⁹ J,9.0 × 10⁻¹⁹ J,A,,1
RH12-13,2012 Revised Higher,13,Particles and Waves,Nuclear Reactions,Which of the following statements describes a spontaneous nuclear fission reaction?,,,$${}_{92}^{235}\text{U} + {}_{0}^{1}\text{n} \rightarrow {}_{56}^{144}\text{Ba} + {}_{36}^{90}\text{Kr} + 2{}_{0}^{1}\text{n}$$,$${}_{3}^{7}\text{Li} + {}_{1}^{1}\text{H} \rightarrow {}_{2}^{4}\text{He} + {}_{2}^{4}\text{He}$$,$${}_{1}^{3}\text{H} + {}_{1}^{2}\text{H} \rightarrow {}_{2}^{4}\text{He} + {}_{0}^{1}\text{n}$$,$${}_{88}^{226}\text{Ra} \rightarrow {}_{86}^{222}\text{Rn} + {}_{2}^{4}\text{He}$$,$${}_{84}^{216}\text{Po} \rightarrow {}_{84}^{216}\text{Po} + \gamma$$,D,,1
RH12-15,2012 Revised Higher,15,Particles and Waves,The Standard Model,Which of the following lists the particles in order of size from smallest to largest?,,,helium nucleus; electron; proton,helium nucleus; proton; electron,proton; helium nucleus; electron,electron; helium nucleus; proton,electron; proton; helium nucleus,E,,1
RH12-16,2012 Revised Higher,16,Particles and Waves,The Standard Model,An electron and another particle of identical mass pass through a uniform magnetic field.<br>Their paths are shown in the diagram.<br>[c]{{IMAGE}}[/c]This observation provides evidence for the existence of,RH12_Q16_Diagram.png,,neutrinos,antimatter,quarks,protons,force mediating particles,B,,1
RH12-17,2012 Revised Higher,17,Electricity,Electrical Sources and Internal Resistance,A circuit is set up as shown.<br>[c]{{IMAGE}}[/c]The variable resistor R is adjusted and a series of readings taken from the voltmeter and ammeter.<br>The graph shows how the voltmeter reading varies with the ammeter reading.<br>[c]{{IMAGE}}[/c]Which row in the table shows the values for the e.m.f. and internal resistance of the battery in the circuit?,RH12_Q17_Diagram_1.png|RH12_Q17_Diagram_2.png,e.m.f. / V|internal resistance / Ω,6 | 2,6 | 3,9 | 2,9 | 3,9 | 6,D,,1
RH12-18,2012 Revised Higher,18,Electricity,"Current, Potential Difference, Power, and Resistance",The diagram shows part of an electrical circuit.<br>[c]{{IMAGE}}[/c]What is the resistance between X and Y?,RH12_Q18_Diagram.png,,0.2 Ω,5 Ω,10 Ω,20 Ω,50 Ω,B,,1
RH12-19,2012 Revised Higher,19,Electricity,Monitoring and Measuring AC,An alternating voltage is displayed on an oscilloscope screen. The Y-gain and the timebase settings are shown.<br>[c]{{IMAGE}}[/c]Which row in the table gives the values for the peak voltage and frequency of the signal?,RH12_Q19_Diagram.png,Peak voltage / V|Frequency / Hz,10 | 100,10 | 250,20 | 250,10 | 500,20 | 1000,C,,1
RH12-20,2012 Revised Higher,20,Electricity,Semiconductors and p-n Junctions,"The letters X, Y and Z represent missing words in the following passage.<br>[s]Solids can be categorised as conductors, semiconductors or insulators.<br>In ...X... the energy gap between the valence band and the conduction band is ...Y... allowing ...Z... conduction to take place at room temperature.[/s]Which row in the table shows the missing words?",,X | Y | Z,conductors | large | no,semiconductors | small | no,conductors | large | some,semiconductors | small | some,insulators | small | no,D,,1
